temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
24.37,48.21,5815.3,23.13,3.32,502.91
15.57,76.4,2074.59,36.35,1.54,358.43
23.09,48.32,8752.07,11.94,4.86,632.8
26.06,52.15,6216.09,37.84,2.11,405.4
21.05,70.57,1546.34,18.23,3.41,360.0
24.37,67.19,3997.56,38.47,4.58,676.99
31.74,53.15,2296.06,32.16,2.55,778.52
33.91,63.37,9356.42,18.34,1.79,352.74
28.29,60.51,1576.61,16.47,2.56,714.63
30.35,62.68,3452.34,13.72,0.93,599.55
32.31,84.15,7164.19,26.64,3.23,666.39
17.18,43.01,5694.75,39.07,1.03,309.87
29.51,58.96,3082.54,20.94,3.27,518.83
27.99,83.25,6482.91,20.89,2.27,471.4
16.92,61.6,1549.6,21.52,0.89,377.05
32.66,43.76,6387.82,14.84,1.75,375.34
19.32,59.31,1991.91,15.6,3.49,406.77
23.52,30.56,2867.65,25.28,2.27,643.8
27.8,84.68,1652.76,13.48,2.39,550.76
20.04,63.32,9728.12,29.99,2.53,702.86
32.36,80.71,6103.71,20.39,2.64,325.61
21.2,79.65,4072.18,39.04,4.89,502.54
17.3,82.6,3914.39,14.12,3.78,657.36
23.84,60.36,2812.52,13.9,4.93,745.66
32.1,80.52,3974.64,12.44,1.33,610.11
30.2,72.09,7140.65,26.49,3.31,630.35
33.68,54.26,6905.27,11.56,2.74,607.21
34.69,74.43,3853.38,16.24,4.13,429.51
17.43,46.21,1543.09,19.8,2.84,385.18
29.54,39.95,4945.17,18.82,0.99,451.6
21.71,35.39,8001.66,22.05,3.5,697.1
23.08,85.04,5774.87,20.79,3.05,682.66
30.58,36.69,8374.81,31.75,3.6,436.36
31.1,83.89,7065.22,19.34,4.52,734.54
30.53,75.81,3186.95,12.96,4.82,700.73
29.19,65.5,1118.75,18.24,0.91,699.73
32.24,36.59,5046.57,18.8,4.31,712.31
22.57,75.83,8517.64,17.48,3.1,582.61
21.79,89.62,6686.91,11.5,2.43,436.51
32.62,54.74,7710.93,31.5,1.39,354.35
18.98,89.61,6883.59,19.23,2.44,363.24
33.61,43.23,5711.55,12.25,2.25,500.9
29.28,46.68,1159.1,29.23,3.83,722.03
30.63,74.07,4810.63,20.05,4.6,364.88
20.95,68.09,6284.66,36.58,0.99,792.25
27.05,79.57,4290.64,36.98,1.84,790.08
18.31,44.65,3386.87,19.98,3.09,630.08
27.36,42.33,1072.14,17.04,4.78,329.29
24.85,82.33,1380.16,30.14,4.08,507.1
20.06,42.54,9907.26,38.4,3.18,501.65
34.38,64.29,8179.63,19.41,1.01,430.05
25.09,33.94,6112.84,26.35,1.62,754.17
15.5,63.21,1124.24,37.48,1.32,678.86
22.16,41.0,4527.64,21.57,2.57,574.27
27.97,49.76,1043.47,38.55,4.68,741.37
20.11,68.14,4840.35,27.05,3.6,335.41
23.58,87.38,6617.0,27.84,3.06,328.16
22.19,65.84,1559.24,35.65,2.09,643.72
27.41,31.68,4445.2,35.76,2.67,312.39
20.14,44.76,6280.77,28.73,4.22,674.05
19.4,61.15,9147.06,15.09,3.69,398.24
31.71,39.9,4519.54,25.33,4.81,534.76
16.07,48.56,9586.86,20.85,4.99,447.35
19.99,77.46,8144.98,13.52,3.38,446.19
17.74,51.35,4038.28,27.49,1.65,547.83
31.99,55.45,3627.28,33.38,1.61,586.65
26.03,37.19,8228.9,37.35,4.3,414.92
15.9,86.71,9634.35,19.06,4.05,408.21
34.72,36.56,7422.12,19.89,4.44,581.17
23.57,65.35,6745.61,18.31,3.33,332.08
34.05,38.45,4822.27,15.34,1.81,387.0
30.15,88.85,6126.92,23.56,1.68,336.78
25.98,77.2,6528.94,10.73,4.79,543.17
26.99,36.56,4612.57,31.96,1.48,675.55
32.7,34.94,5086.41,28.98,2.64,378.19
21.94,75.11,8676.37,37.33,4.25,410.44
33.02,63.44,8828.48,37.2,1.26,542.68
16.49,44.57,9178.17,14.22,1.03,508.21
30.0,67.12,2112.96,33.79,3.61,454.5
25.74,40.26,9539.35,28.11,4.25,404.57
33.68,55.56,7562.68,22.85,4.33,685.66
28.02,74.58,5624.45,14.63,0.97,473.5
21.98,45.61,9317.8,32.74,3.56,553.43
23.19,70.61,1065.85,18.44,1.45,619.28
27.17,48.52,7510.82,17.99,1.83,303.99
26.36,66.96,2697.29,28.26,3.02,742.15
21.49,42.42,7335.94,34.92,3.16,667.1
34.97,32.65,1712.86,24.2,3.49,307.5
19.88,84.4,4005.71,32.59,3.63,677.5
34.83,56.46,7919.51,39.33,2.08,515.4
19.7,31.53,4676.44,24.98,3.63,749.38
31.42,79.44,4655.41,25.21,1.65,427.18
16.54,87.45,8694.27,30.54,4.27,434.22
26.39,34.44,5716.4,39.32,0.91,779.32
33.7,30.18,2550.89,18.22,3.96,422.29
33.59,40.08,1055.04,22.46,4.8,559.98
23.34,71.43,1787.76,14.08,3.32,799.02
22.96,73.5,2835.88,24.93,4.23,562.03
26.98,31.95,8733.11,34.98,0.55,510.34
15.28,39.4,7244.6,12.79,1.81,780.27
30.86,36.13,7690.43,30.38,2.59,600.8
28.32,72.67,6826.07,31.73,1.53,551.58
27.63,52.43,4999.24,35.92,3.56,659.82
31.43,32.77,8580.26,26.37,1.5,565.78
17.68,39.4,1584.22,15.58,1.92,437.55
26.18,59.05,7875.06,21.32,0.6,692.74
26.27,43.23,6710.13,19.91,1.9,787.42
22.34,66.38,5547.68,37.4,3.94,469.66
24.35,88.64,7921.52,33.8,3.81,569.65
29.54,73.34,8679.99,17.54,4.22,408.09
20.9,76.79,6205.3,27.99,1.3,557.45
20.42,38.73,2974.56,36.11,1.56,705.04
33.76,73.29,8820.75,24.89,2.27,418.42
34.35,63.39,5773.58,21.56,2.92,782.09
20.18,45.89,8781.26,35.29,3.28,707.66
28.61,39.98,3296.49,16.61,4.33,530.69
31.49,87.99,7997.95,14.14,2.25,345.44
19.34,59.53,5291.13,15.87,4.31,717.46
33.03,69.07,9461.66,29.16,0.57,419.19
29.81,32.37,4951.82,37.35,2.24,745.19
15.45,86.93,1180.91,12.76,4.17,401.52
20.73,63.85,5609.82,15.99,2.31,563.47
33.45,67.91,1959.94,37.78,3.72,721.0
22.04,70.53,1753.78,24.54,0.6,445.93
23.67,83.07,7905.25,39.39,2.02,449.22
33.62,71.15,3524.1,23.7,0.69,419.21
33.12,88.13,5053.95,23.72,2.17,375.63
29.99,33.75,7163.72,19.56,1.41,363.11
31.22,51.87,4727.4,11.87,4.7,734.2
17.64,35.33,8147.86,23.85,3.61,490.94
19.51,72.65,3559.52,12.22,4.48,318.88
24.78,88.05,9634.08,19.01,0.71,505.08
24.17,61.33,1521.94,16.86,3.62,707.75
24.64,31.42,7469.55,27.78,3.54,480.29
25.45,61.48,8911.47,36.51,4.39,792.34
26.43,64.97,9075.18,20.71,3.85,369.98
21.82,89.78,6145.22,30.61,3.67,398.72
25.88,37.69,2782.95,11.52,4.57,332.46
29.36,60.22,6162.04,30.59,3.68,405.3
26.18,75.64,2617.6,17.61,2.13,345.83
16.09,42.17,2735.3,21.03,3.16,496.04
20.98,60.43,6355.81,28.37,4.89,671.64
15.51,78.65,5240.81,17.26,1.66,328.05
16.79,33.28,9729.75,39.23,1.53,390.72
16.87,89.62,1120.03,36.48,3.43,597.55
26.61,53.78,5042.31,35.0,0.59,586.67
22.28,39.95,7409.0,35.51,3.97,415.89
23.08,37.81,2652.56,38.6,1.25,663.79
27.25,67.26,7250.68,30.27,1.14,575.77
23.91,74.81,1586.87,23.54,2.22,571.44
26.25,86.63,7298.04,30.52,2.06,598.17
25.75,72.72,4363.27,21.59,3.74,667.51
25.81,32.16,9633.82,38.67,2.47,596.17
15.06,74.52,7905.49,10.58,4.93,653.23
31.93,73.5,7549.03,25.94,4.77,410.76
16.01,60.26,3494.47,28.71,3.16,380.32
32.53,72.23,4313.34,15.5,0.57,615.85
19.02,60.99,4381.57,11.43,1.63,618.0
31.63,69.33,1343.89,17.26,2.71,540.83
18.39,70.81,3229.2,33.36,2.29,775.3
30.85,74.98,7459.27,34.85,2.76,444.19
28.21,38.84,1171.6,35.82,1.23,741.54
32.33,62.32,2325.28,10.15,2.22,715.27
19.97,61.89,6053.95,33.37,0.91,792.15
15.14,60.26,1232.54,22.64,4.51,759.64
30.68,71.02,9943.34,38.68,3.25,570.5
15.86,66.58,9927.91,29.21,0.77,674.79
30.23,57.08,2216.41,26.38,0.63,623.69
27.81,73.66,9460.66,37.47,4.1,343.3
19.3,51.81,7043.38,30.97,1.84,705.41
20.08,81.23,5651.43,27.28,3.45,476.49
20.25,45.95,4509.2,34.07,2.24,350.41
27.23,59.81,1040.05,21.82,4.71,747.52
29.09,82.83,6821.52,25.07,4.73,679.24
20.63,31.93,4504.87,14.51,4.57,553.33
22.44,70.79,1097.93,31.13,2.92,581.93
21.38,40.65,8318.18,23.26,3.89,405.01
32.77,33.99,7330.0,10.11,3.42,352.51
27.2,76.56,3767.51,23.99,1.38,500.53
27.48,84.9,3262.59,11.35,3.88,603.13
26.86,42.26,1845.39,17.17,0.57,370.81
30.59,32.76,4901.66,39.37,4.49,429.68
25.55,78.79,1659.44,12.71,0.87,673.05
34.3,53.86,9404.87,12.24,1.33,619.0
31.84,45.25,8716.91,28.12,4.38,764.65
25.66,61.74,6122.21,31.08,4.98,594.86
25.86,60.76,6230.5,11.74,3.03,525.85
24.36,56.02,8257.91,27.92,3.57,304.42
16.33,36.43,2712.93,14.38,0.76,604.04
27.13,43.91,2588.78,19.07,2.95,452.82
28.93,56.25,8947.48,11.0,3.73,645.74
29.86,79.87,6387.95,22.75,0.69,635.01
30.49,67.21,3359.56,31.69,2.73,651.5
16.82,85.29,2718.82,28.35,4.59,595.17
18.21,84.93,7800.5,35.76,2.01,401.5
17.23,80.86,4614.46,10.95,4.41,509.22
19.51,64.36,3385.07,28.41,0.95,626.32
20.33,88.28,9946.11,18.54,2.69,423.42
28.0,82.08,6257.81,11.72,3.27,648.26
28.11,88.14,4052.44,16.17,0.59,372.09
33.75,83.69,2571.23,28.37,3.51,776.19
16.91,41.97,5213.8,37.74,2.48,706.09
25.24,68.88,5532.06,19.13,1.64,378.08
34.0,71.13,9699.37,34.19,3.09,389.08
18.05,49.19,6724.93,14.44,4.43,480.22
31.66,89.84,8268.49,27.48,1.18,533.91
25.62,45.73,2631.51,19.06,2.2,788.6
19.83,34.48,9824.9,29.01,4.3,524.5
18.24,48.85,7320.18,32.47,2.74,532.81
27.95,54.11,1119.76,29.71,2.75,740.96
18.74,62.38,5668.79,32.19,3.99,623.47
30.71,40.38,1804.78,33.07,1.42,685.59
24.11,67.57,3693.27,16.16,0.92,787.44
29.32,61.92,4427.87,33.48,1.74,759.17
32.0,68.47,5239.82,35.18,4.88,616.78
30.71,48.84,6982.13,35.23,1.47,661.96
29.66,85.86,2179.33,36.11,2.53,454.71
34.35,76.49,5482.86,30.55,1.51,559.81
32.48,70.38,4793.65,39.26,3.72,309.16
23.98,59.55,6329.41,37.58,1.38,572.28
29.54,81.27,4685.32,20.82,1.9,790.35
34.32,55.64,2875.84,11.8,4.5,617.88
23.59,35.76,9552.91,20.04,3.23,472.38
26.14,54.42,4359.3,36.25,3.65,628.84
31.87,63.81,2230.41,21.1,2.23,595.99
29.93,47.42,4012.32,27.53,2.54,745.45
24.54,38.22,3089.43,20.29,1.1,552.46
30.86,59.7,6035.44,37.24,4.15,747.06
17.76,79.45,4802.36,28.17,4.5,666.51
20.15,52.98,7302.36,28.31,3.02,781.25
30.8,39.87,4905.61,30.92,1.61,410.47
16.78,43.46,5881.84,10.55,1.56,671.56
34.03,42.01,4680.45,31.44,4.78,310.29
32.05,44.47,7209.19,22.73,1.13,742.9
21.24,53.2,8192.39,25.0,3.05,368.28
23.75,35.2,9077.34,24.88,2.12,511.08
26.47,34.25,1981.01,10.53,1.67,532.31
19.71,54.24,2838.23,34.74,3.09,746.9
32.89,85.85,5741.61,37.56,0.97,313.18
16.25,87.05,9902.2,11.53,2.69,661.14
20.7,61.56,7930.16,21.03,1.99,713.15
16.87,59.68,5195.01,20.75,3.68,387.21
28.23,55.0,4408.12,15.95,2.43,702.94
22.8,83.66,1226.71,38.72,3.62,543.28
24.03,83.29,2753.1,36.82,1.89,466.2
16.99,86.63,5915.04,18.62,3.31,598.87
31.89,63.15,7346.15,29.42,2.33,761.04
28.11,39.82,8054.08,38.53,4.08,599.71
29.89,39.92,6428.32,29.28,4.65,751.45
17.56,38.23,3612.48,36.78,0.62,336.37
18.66,59.13,7249.42,39.08,0.86,678.6
17.18,61.84,1742.7,38.04,4.06,784.05
31.44,43.83,1498.09,35.35,4.99,761.1
31.62,86.56,5405.22,14.46,3.41,340.43
32.43,60.87,8690.42,16.46,4.55,505.22
21.94,63.7,8699.94,36.56,0.99,777.21
33.26,58.38,4343.18,25.23,2.09,601.99
29.49,60.2,8291.07,11.71,1.75,398.06
23.35,79.97,8625.33,10.84,1.38,362.63
15.88,71.48,6010.51,19.01,1.34,380.64
26.86,67.98,9493.67,36.94,0.65,459.24
16.51,31.36,4188.76,11.51,1.03,327.8
32.96,80.93,7784.97,32.45,2.81,367.71
28.39,81.94,8764.51,18.86,2.25,338.6
30.62,70.03,9130.78,36.79,3.03,356.6
32.53,79.38,8123.18,15.6,2.19,667.72
18.12,68.36,6088.28,27.69,4.97,684.35
34.68,89.49,6490.51,15.24,1.88,347.76
27.34,33.4,4753.77,35.38,1.92,425.4
20.0,72.98,6099.54,25.52,1.95,592.23
21.58,87.95,3640.69,32.01,3.82,517.09
20.06,49.43,2409.4,24.24,2.85,715.51
31.26,68.43,6196.54,33.65,3.93,698.01
31.09,86.11,4088.86,39.48,3.97,784.51
19.58,52.55,9914.99,33.81,3.82,664.71
15.72,31.99,3884.59,35.55,3.61,638.97
34.48,78.67,4737.47,29.8,1.73,417.0
16.1,55.82,1308.64,23.71,3.44,566.55
22.63,43.15,8315.73,29.91,3.17,555.35
17.75,70.44,7213.19,17.9,2.43,459.37
29.54,68.54,7871.77,31.74,3.98,658.05
33.88,59.65,1875.89,22.98,0.69,366.52
20.99,33.14,4344.1,11.2,4.71,450.5
22.13,83.41,2352.11,27.67,4.56,539.72
16.85,76.36,2862.9,17.7,3.34,365.14
26.08,58.84,9727.62,39.96,0.75,424.01
29.87,86.63,9910.51,13.43,4.95,752.54
32.12,51.65,7485.45,30.71,1.87,398.71
21.76,63.76,3633.54,25.79,4.12,650.29
23.54,81.96,5703.78,15.87,2.64,504.03
27.37,46.84,3049.8,13.67,3.42,618.07
22.61,78.73,8677.1,26.05,2.83,668.95
30.93,73.34,7748.29,14.85,2.47,595.42
17.23,71.44,1142.8,31.56,2.23,464.65
16.34,59.19,4601.99,38.3,4.7,663.66
29.9,89.37,5142.44,16.97,1.97,344.8
34.03,78.47,6497.89,31.93,4.2,742.11
30.63,40.66,1732.97,37.08,0.68,524.69
22.79,85.27,6514.34,10.18,4.65,513.77
27.4,45.99,9579.52,38.22,2.78,320.44
17.88,86.78,9518.63,23.65,0.68,513.2
23.05,51.77,1382.8,10.39,3.55,307.79
28.0,78.01,8862.51,27.74,2.53,340.54
19.7,82.51,6810.56,24.1,3.65,397.55
33.42,43.41,8780.42,31.77,4.41,500.88
25.2,65.77,5953.59,35.55,3.93,684.52
19.95,75.7,8168.17,18.98,4.37,529.71
29.38,84.19,8909.47,10.45,1.97,658.42
24.33,30.2,8312.24,37.44,4.63,322.51
16.97,65.42,1083.07,36.65,2.94,404.32
32.49,60.91,3694.64,10.31,1.27,627.01
34.83,69.04,6026.29,28.2,2.27,429.79
26.41,72.55,5296.72,22.64,2.61,376.13
31.14,84.46,7085.53,26.79,3.76,388.94
33.35,59.84,5103.37,36.39,4.95,409.02
29.68,33.98,7196.05,16.05,3.92,578.92
33.82,57.39,3623.41,29.24,3.49,675.29
24.74,35.65,1433.85,17.15,3.88,595.44
26.26,63.49,5110.0,33.3,2.02,745.47
32.56,31.73,2433.73,11.34,2.43,571.79
26.26,31.6,3393.73,20.21,1.96,494.57
23.74,66.2,2684.15,22.07,4.74,677.95
31.13,85.84,4447.3,18.66,1.09,555.19
23.21,63.55,9709.24,34.89,0.58,532.11
15.57,47.2,4702.16,22.31,2.71,483.7
17.78,45.9,4363.57,36.42,2.04,577.99
16.55,50.9,6668.08,13.82,1.66,617.09
32.88,57.08,7837.3,22.76,2.63,601.54
28.72,77.27,4917.21,38.48,1.99,369.08
25.68,51.18,9170.99,11.89,4.55,654.79
26.48,71.76,6904.0,36.63,0.87,710.73
33.42,67.23,5859.37,35.43,4.08,692.82
29.8,84.49,9990.12,13.75,2.86,723.85
34.4,52.34,7324.35,20.51,2.18,783.07
33.93,63.87,7334.66,39.16,2.9,414.16
16.1,68.79,6522.99,27.04,3.64,464.33
30.93,51.83,7752.67,13.27,4.57,790.7
29.7,74.19,2754.07,14.02,1.28,491.13
16.25,59.66,6499.65,16.1,3.98,394.94
19.16,58.4,2358.59,38.21,4.17,708.77
22.05,53.17,7563.44,23.66,3.48,531.56
30.27,85.76,8125.17,22.32,1.6,552.01
33.87,45.99,5965.87,13.86,1.06,382.08
31.94,65.7,3197.09,12.28,2.23,328.82
32.05,73.12,5811.29,35.91,1.4,526.17
23.3,39.64,9043.32,21.95,3.1,584.25
21.81,62.7,9968.08,31.14,3.69,642.19
21.04,58.11,7348.74,37.37,3.1,419.87
18.16,76.7,1653.43,33.39,3.6,669.98
32.01,85.89,9508.22,11.62,3.97,713.51
28.55,35.59,6354.35,14.52,2.51,360.84
24.99,68.76,1756.95,26.16,2.96,787.05
15.21,67.99,9376.82,14.08,3.74,513.93
26.94,55.36,3141.33,32.45,2.96,627.65
16.39,57.94,7602.03,30.64,0.88,511.92
34.03,59.29,7666.37,22.52,1.04,530.06
19.84,46.13,4278.46,36.99,4.29,523.01
25.07,79.78,3961.15,13.1,2.35,739.97
15.31,78.93,3170.07,28.66,1.6,343.34
21.06,55.15,1423.99,30.55,3.05,684.62
34.12,33.21,2902.39,37.48,3.95,524.4
27.25,43.19,3734.93,17.23,2.14,439.73
30.41,67.04,9028.29,17.3,1.71,497.15
31.0,60.73,3481.93,39.82,0.6,384.94
23.37,57.08,3451.45,13.55,3.73,338.26
20.92,72.36,6917.25,30.33,4.36,787.45
32.58,81.24,2992.28,35.99,3.16,470.25
19.08,37.81,4504.52,29.23,2.05,784.5
25.06,89.89,7669.8,10.06,2.43,445.44
31.32,74.0,4512.61,38.78,3.82,417.6
29.3,58.97,4260.33,35.61,1.59,458.37
25.96,75.69,6852.2,37.12,4.48,507.74
34.73,77.49,8943.59,17.47,0.63,487.66
18.76,73.21,2223.4,33.32,3.39,750.72
20.27,64.71,3106.75,26.12,2.53,493.15
16.4,54.93,2369.2,27.5,4.59,727.43
16.8,86.54,4536.57,12.97,1.74,396.59
29.57,84.46,5464.42,12.94,2.03,315.37
27.31,79.86,5078.07,26.9,3.43,307.05
16.94,30.08,6500.36,10.74,2.78,669.1
16.32,78.24,1604.16,28.76,1.38,427.16
34.05,76.9,9876.68,29.03,0.83,376.43
16.18,57.31,8324.54,30.18,4.34,503.97
22.39,34.72,8578.45,17.08,3.4,438.82
28.93,41.67,4088.57,29.78,0.94,538.45
28.93,35.49,8860.16,31.67,4.59,445.84
32.21,75.99,1836.35,23.27,1.45,385.05
19.85,44.78,1306.5,20.82,0.75,551.59
23.34,88.15,2296.96,18.01,1.64,542.96
33.17,83.67,5569.19,37.88,4.17,353.08
32.86,42.37,6883.99,20.82,1.9,593.96
25.56,58.56,2121.82,27.46,3.72,300.8
25.57,39.94,6596.64,39.67,1.11,693.89
27.53,77.6,3012.87,11.49,3.89,304.61
30.39,39.26,2379.16,36.05,3.46,529.81
26.79,51.77,4038.41,17.95,3.53,352.54
24.93,35.5,3863.77,17.6,2.16,770.03
28.82,30.56,9197.24,33.27,3.44,448.26
16.17,54.67,5335.96,11.58,2.6,346.47
17.5,76.16,2884.03,37.22,2.31,418.41
34.35,30.4,4694.32,23.6,1.05,484.73
19.67,76.36,1392.38,28.95,1.92,554.25
30.18,42.15,1524.07,28.66,4.04,317.99
16.68,69.13,9579.2,27.93,1.68,345.13
21.33,85.47,9543.26,29.56,1.02,550.16
28.31,44.26,6570.03,33.27,2.82,702.15
31.68,45.66,4870.45,27.87,3.65,567.59
17.52,77.35,4392.52,26.97,4.54,683.11
30.12,59.73,2469.3,38.12,2.79,364.92
34.82,46.31,1359.46,10.67,4.72,478.03
33.55,71.13,8365.29,32.29,3.88,466.88
33.91,40.81,1065.33,28.72,3.94,394.64
18.9,46.02,3830.98,38.6,3.93,617.55
19.2,57.27,9127.12,14.62,2.34,329.1
30.17,63.89,8768.7,30.61,4.68,458.94
22.13,33.01,8245.24,22.36,2.73,750.79
33.2,44.47,7147.99,28.16,4.88,365.55
17.88,60.23,1967.97,22.26,3.01,499.73
28.83,57.73,5703.07,13.97,1.0,423.01
26.73,64.5,3181.78,27.27,3.1,370.73
22.76,83.17,6270.75,33.69,4.7,703.04
21.36,50.47,5449.06,18.03,2.83,529.07
33.59,40.51,2604.97,22.91,2.24,525.73
19.5,57.35,5448.95,16.14,3.96,486.71
20.12,31.61,4052.88,39.44,2.09,329.92
25.25,70.68,2025.15,17.68,0.96,693.34
20.95,60.11,1936.89,27.22,1.29,739.02
19.46,37.0,5299.02,25.48,1.07,682.59
19.04,71.34,8105.64,30.36,3.97,330.72
28.17,86.31,1593.96,36.19,1.89,692.61
15.65,48.67,9040.92,28.72,2.83,669.71
18.38,80.38,7903.09,16.98,0.59,355.26
28.7,57.45,2131.12,15.93,2.01,491.02
24.64,84.94,9261.97,32.93,3.02,360.24
31.12,79.29,9234.89,19.88,1.22,608.92
15.33,37.76,3267.76,14.54,2.3,576.5
18.25,34.45,5180.95,25.57,1.01,455.54
34.66,74.5,4238.14,38.94,0.67,676.74
24.15,66.18,3872.38,28.87,2.47,546.5
15.75,53.05,6716.3,15.27,4.5,575.74
25.51,61.14,6266.76,15.34,4.7,745.13
20.07,40.68,9243.19,22.41,1.31,311.8
28.51,59.35,1117.5,37.2,1.19,663.49
19.82,39.27,7337.31,17.74,1.24,772.6
17.78,40.08,4254.97,27.09,1.74,654.14
34.2,80.09,4940.63,17.68,2.24,495.61
33.89,45.52,8528.18,38.18,3.03,746.89
27.66,71.42,3261.29,19.35,4.58,563.85
25.42,82.71,1495.96,26.59,3.58,613.34
25.68,70.06,4244.09,35.39,4.19,358.15
29.93,32.11,4354.72,26.22,3.21,469.86
23.54,35.75,8435.75,13.38,4.07,541.83
34.49,56.31,5305.5,35.75,1.67,778.68
34.0,48.14,7350.73,24.33,4.65,443.86
28.09,51.45,2419.9,31.25,4.46,769.67
34.97,65.41,3675.78,17.27,4.4,455.82
33.73,47.68,1850.44,14.16,0.86,716.8
22.63,84.4,7901.01,35.97,3.9,519.88
27.83,49.04,5310.13,21.64,0.88,453.95
22.08,64.95,5687.37,17.48,2.2,454.32
23.2,82.98,6304.27,38.74,3.99,355.73
18.21,85.34,3047.12,25.87,3.81,583.35
29.39,43.76,3017.65,23.35,2.41,564.31
34.68,38.98,5794.09,12.25,1.88,767.97
29.27,55.42,6634.17,11.85,4.58,576.91
28.86,59.89,9645.37,20.57,3.62,750.72
22.38,45.79,2993.08,15.79,1.21,334.21
16.56,60.8,1465.58,35.38,4.65,335.91
24.82,77.79,3617.11,19.46,1.82,451.86
29.68,60.24,5621.89,10.88,1.4,734.16
25.91,41.44,7455.29,33.55,1.59,485.44
22.85,62.19,4036.5,29.14,4.21,694.48
15.18,69.74,2406.29,19.13,1.49,745.28
16.99,77.2,5776.57,19.97,4.4,552.06
21.71,75.59,3804.94,15.47,2.29,716.07
33.2,79.21,4688.02,17.65,4.81,761.57
33.38,65.79,2163.1,17.04,3.65,676.88
25.72,41.49,2541.06,33.04,2.2,668.9
33.56,37.79,3454.93,23.65,0.59,604.68
25.3,34.73,9890.67,30.86,4.74,658.4
24.69,62.96,6341.59,10.47,0.69,582.24
27.48,67.66,5410.01,29.97,3.87,407.89
29.81,51.52,1829.62,35.9,3.58,510.2
21.93,50.09,4280.74,32.53,3.94,314.49
33.04,33.48,5703.82,24.97,4.03,438.29
31.34,51.96,8829.39,35.02,2.23,755.46
25.42,73.39,4938.32,21.5,1.93,423.5
33.16,33.61,6998.2,24.07,0.81,418.59
16.21,54.5,6740.47,18.0,0.69,323.73
24.22,45.27,1779.12,19.26,3.59,571.12
23.36,73.67,8781.54,23.83,1.5,721.0
17.04,54.87,2154.27,39.07,3.75,606.65
23.9,68.51,7252.15,17.0,2.14,623.47
31.01,76.21,8807.83,23.36,2.74,700.64
27.48,38.28,1300.49,36.92,2.73,786.05
33.25,31.8,1988.06,18.68,1.07,323.58
22.45,57.0,3932.92,39.76,1.53,484.86
24.19,80.74,7205.03,29.79,4.22,691.27
20.52,40.93,6481.03,10.55,4.01,729.24
29.64,87.37,5445.49,19.73,1.16,683.76
24.71,37.42,6651.27,24.22,2.33,630.09
29.14,42.53,7761.61,22.67,3.33,412.4
32.92,50.06,1657.83,20.67,0.91,669.25
16.03,72.79,1842.11,35.27,4.14,644.93
29.51,89.42,2738.07,25.58,4.69,629.34
34.22,48.19,7897.56,32.17,3.86,463.36
23.04,82.37,6621.62,33.44,3.91,342.81
24.5,48.36,6525.51,30.63,1.04,427.69
25.13,33.63,2004.2,23.41,0.57,615.14
16.77,49.57,1567.2,38.05,1.0,361.58
17.2,66.55,7361.54,10.92,1.25,319.54
20.66,59.43,1895.46,14.85,3.81,672.53
34.14,83.39,4686.27,35.64,3.86,426.11
19.94,71.4,6984.76,39.19,1.66,428.75
15.91,75.57,3980.42,22.05,0.85,550.39
30.38,49.05,9386.73,24.13,2.7,740.77
19.37,69.25,9718.94,13.15,3.65,543.97
30.07,63.45,9330.95,12.12,0.65,573.04
19.19,56.54,2822.55,23.66,0.52,707.16
20.21,40.48,4547.0,38.61,1.24,417.61
22.26,41.37,6586.3,25.17,2.6,398.65
18.04,85.86,5033.75,35.74,2.22,690.01
27.52,54.2,1637.97,23.9,1.74,555.76
15.9,78.92,4147.19,33.18,3.81,351.72
21.02,36.32,7675.07,22.24,2.92,785.53
19.28,78.15,5437.42,12.54,4.29,607.42
21.53,86.35,8259.85,26.03,2.29,792.4
23.49,44.96,7159.22,30.97,2.28,617.14
24.17,79.58,6659.87,10.19,3.66,486.45
17.27,35.5,5505.98,10.8,3.29,575.27
33.04,56.82,3907.53,20.88,0.75,792.04
28.87,71.17,6407.03,33.22,2.21,483.42
34.15,69.22,1305.59,13.08,1.07,709.19
15.15,55.34,3921.4,35.05,3.05,651.68
24.63,42.39,7253.96,20.7,0.93,739.19
28.14,43.01,3396.49,30.29,4.61,672.84
30.34,41.15,7363.98,11.87,1.32,502.03
29.59,82.52,4289.9,23.85,2.91,724.46
23.13,74.84,6979.5,16.25,4.48,647.81
22.53,39.01,1514.85,20.13,1.02,623.06
17.93,46.21,4716.61,33.51,4.04,483.02
33.98,83.61,4847.66,24.42,0.82,693.72
29.45,49.38,5794.1,39.3,4.71,550.77
25.53,33.82,3477.0,30.78,3.18,363.08
25.76,76.55,4375.51,23.3,4.48,363.46
28.25,80.85,7127.21,37.38,0.97,738.94
27.54,61.39,5560.76,20.61,4.96,711.25
31.48,67.62,1151.62,29.02,4.55,333.27
32.05,41.66,4596.89,27.58,1.47,482.02
19.65,82.85,5544.65,10.67,3.43,723.76
21.95,82.29,4402.24,36.64,1.76,611.94
27.87,78.99,2829.62,29.69,2.62,334.15
20.71,61.59,5949.44,28.7,0.93,434.89
16.94,38.69,1872.5,34.7,3.35,390.78
17.08,51.01,9616.04,35.22,1.03,669.41
15.07,87.08,7042.78,18.68,1.34,494.76
18.07,39.29,9765.31,30.31,1.81,724.54
16.58,60.58,5368.98,20.92,3.19,435.44
